rollno,register_sem,schedule_sem,subno,grade1,date_of_entry1,grade2,date_of_entry2,sub_type
1801EE24,7,7,EE486,,7/23/2021 11:24,,7/23/2021 11:24,CORE
1901CB43,5,5,CB305,,3/23/2021 13:34,,3/23/2021 13:34,CORE
1901CB43,5,5,CB307,,3/23/2021 13:34,,3/23/2021 13:34,CORE
1901CB43,5,5,CB309,,3/23/2021 13:34,,3/23/2021 13:34,CORE
1901CB43,5,5,CB317,,3/23/2021 13:34,,3/23/2021 13:34,CORE
1901CB43,5,5,PH301,,3/23/2021 13:34,,3/23/2021 13:34,Open Elective - II
1901CB45,5,5,CB301,,3/24/2021 15:39,,3/24/2021 15:39,CORE
1901CB45,5,5,CB303,,3/24/2021 15:39,,3/24/2021 15:39,CORE
1901CB45,5,5,CB305,,3/24/2021 15:39,,3/24/2021 15:39,CORE
1901CB45,5,5,CB307,,3/24/2021 15:39,,3/24/2021 15:39,CORE
1901CB45,5,5,CB309,,3/24/2021 15:39,,3/24/2021 15:39,CORE
1901CB45,5,5,CB317,,3/24/2021 15:39,,3/24/2021 15:39,CORE
1901CB46,5,5,CB301,,3/22/2021 13:41,,3/22/2021 13:41,CORE
1901CB46,5,5,CB303,,3/22/2021 13:41,,3/22/2021 13:41,CORE
1901CB46,5,5,CB305,,3/22/2021 13:41,,3/22/2021 13:41,CORE
1901CB46,5,5,CB307,,3/22/2021 13:41,,3/22/2021 13:41,CORE
1901CB46,5,5,CB309,,3/22/2021 13:41,,3/22/2021 13:41,CORE
1901CB46,5,5,CB317,,3/22/2021 13:41,,3/22/2021 13:41,CORE
1901CB46,5,5,CS384,,3/22/2021 13:41,,3/22/2021 13:41,Open Elective - II
1901CB47,5,5,CB301,,3/25/2021 3:52,,3/25/2021 3:52,CORE
1901CB47,5,5,CB303,,3/25/2021 3:52,,3/25/2021 3:52,CORE
1901CB47,5,5,CB305,,3/25/2021 3:52,,3/25/2021 3:52,CORE
1901CB47,5,5,CB307,,3/25/2021 3:52,,3/25/2021 3:52,CORE
1901CB47,5,5,CB309,,3/25/2021 3:52,,3/25/2021 3:52,CORE
1901CB47,5,5,CB317,,3/25/2021 3:52,,3/25/2021 3:52,CORE
1901CB48,5,5,CB301,,3/22/2021 22:58,,3/22/2021 22:58,CORE
1901CB48,5,5,CB303,,3/22/2021 22:58,,3/22/2021 22:58,CORE
1901CB48,5,5,CB305,,3/22/2021 22:58,,3/22/2021 22:58,CORE
1901CB48,5,5,CB307,,3/22/2021 22:58,,3/22/2021 22:58,CORE
1901CB48,5,5,CB309,,3/22/2021 22:58,,3/22/2021 22:58,CORE
1901CB48,5,5,CB317,,3/22/2021 22:58,,3/22/2021 22:58,CORE
1901CB48,5,5,HS301,,3/22/2021 22:58,,3/22/2021 22:58,Open Elective - II
1901CB49,5,5,CB301,,3/24/2021 18:52,,3/24/2021 18:52,CORE
1901CB49,5,5,CB303,,3/24/2021 18:52,,3/24/2021 18:52,CORE
1901CB49,5,5,CB305,,3/24/2021 18:52,,3/24/2021 18:52,CORE
1801EE27,7,7,EE485,,7/22/2021 23:58,,7/22/2021 23:58,CORE
1901CB49,5,5,CB309,,3/24/2021 18:52,,3/24/2021 18:52,CORE
1901CB49,5,5,CB317,,3/24/2021 18:52,,3/24/2021 18:52,CORE
1901CB49,5,5,CS384,,3/24/2021 18:52,,3/24/2021 18:52,Open Elective - II
1901CB50,5,5,CB301,,3/25/2021 21:18,,3/25/2021 21:18,CORE
1901CB50,5,5,CB303,,3/25/2021 21:18,,3/25/2021 21:18,CORE
1901CB50,5,5,CB305,,3/25/2021 21:18,,3/25/2021 21:18,CORE
1901CB50,5,5,CB307,,3/25/2021 21:18,,3/25/2021 21:18,CORE
1901CB50,5,5,CB309,,3/25/2021 21:18,,3/25/2021 21:18,CORE
1901CB50,5,5,CB317,,3/25/2021 21:18,,3/25/2021 21:18,CORE
1901CB51,5,5,CB301,,3/24/2021 12:27,,3/24/2021 12:27,CORE
1901CB51,5,5,CB303,,3/24/2021 12:27,,3/24/2021 12:27,CORE
1901CB51,5,5,CB305,,3/24/2021 12:27,,3/24/2021 12:27,CORE
1901CB51,5,5,CB307,,3/24/2021 12:27,,3/24/2021 12:27,CORE
1901CB51,5,5,CB309,,3/24/2021 12:27,,3/24/2021 12:27,CORE
1901CB51,5,5,CB317,,3/24/2021 12:27,,3/24/2021 12:27,CORE
1901CB52,5,5,CB301,,3/24/2021 9:55,,3/24/2021 9:55,CORE
1901CB52,5,5,CB303,,3/24/2021 9:55,,3/24/2021 9:55,CORE
1901CB52,5,5,CB305,,3/24/2021 9:55,,3/24/2021 9:55,CORE
1901CB52,5,5,CB307,,3/24/2021 9:55,,3/24/2021 9:55,CORE
1901CB52,5,5,CB309,,3/24/2021 9:55,,3/24/2021 9:55,CORE
1901CB52,5,5,CB317,,3/24/2021 9:55,,3/24/2021 9:55,CORE
1901CB53,5,5,CB301,,3/25/2021 16:05,,3/25/2021 16:05,CORE
1901CB53,5,5,CB303,,3/25/2021 16:05,,3/25/2021 16:05,CORE
1901CB53,5,5,CB305,,3/25/2021 16:05,,3/25/2021 16:05,CORE
1901CB53,5,5,CB307,,3/25/2021 16:05,,3/25/2021 16:05,CORE
1901CB53,5,5,CB309,,3/25/2021 16:05,,3/25/2021 16:05,CORE
1901CB53,5,5,CB317,,3/25/2021 16:05,,3/25/2021 16:05,CORE
1901CB54,5,5,CB301,,3/25/2021 19:52,,3/25/2021 19:52,CORE
1901CB54,5,5,CB303,,3/25/2021 19:52,,3/25/2021 19:52,CORE
1901CB54,5,5,CB305,,3/25/2021 19:52,,3/25/2021 19:52,CORE
1901CB54,5,5,CB307,,3/25/2021 19:52,,3/25/2021 19:52,CORE
1901CB54,5,5,CB309,,3/25/2021 19:52,,3/25/2021 19:52,CORE
1901CB54,5,5,CB317,,3/25/2021 19:52,,3/25/2021 19:52,CORE
1901CB55,5,5,CB301,,3/25/2021 9:58,,3/25/2021 9:58,CORE
1901CB55,5,5,CB303,,3/25/2021 9:58,,3/25/2021 9:58,CORE
1901CB55,5,5,CB305,,3/25/2021 9:58,,3/25/2021 9:58,CORE
1901CB55,5,5,CB307,,3/25/2021 9:58,,3/25/2021 9:58,CORE
1901CB55,5,5,CB309,,3/25/2021 9:58,,3/25/2021 9:58,CORE
1901CB55,5,5,CB317,,3/25/2021 9:58,,3/25/2021 9:58,CORE
1901CB56,5,5,CB301,,3/24/2021 15:39,,3/24/2021 15:39,CORE
1901CB56,5,5,CB303,,3/24/2021 15:39,,3/24/2021 15:39,CORE
1901CB56,5,5,CB305,,3/24/2021 15:39,,3/24/2021 15:39,CORE
1901CB56,5,5,CB307,,3/24/2021 15:39,,3/24/2021 15:39,CORE
1901CB56,5,5,CB309,,3/24/2021 15:39,,3/24/2021 15:39,CORE
1901CB56,5,5,CB317,,3/24/2021 15:39,,3/24/2021 15:39,CORE
1901CB57,5,5,CB301,,3/24/2021 12:28,,3/24/2021 12:28,CORE
1901CB57,5,5,CB303,,3/24/2021 12:28,,3/24/2021 12:28,CORE
1901CB57,5,5,CB305,,3/24/2021 12:28,,3/24/2021 12:28,CORE
1901CB57,5,5,CB307,,3/24/2021 12:28,,3/24/2021 12:28,CORE
1901CB57,5,5,CB309,,3/24/2021 12:28,,3/24/2021 12:28,CORE
1901CB57,5,5,CB317,,3/24/2021 12:28,,3/24/2021 12:28,CORE
1901CE01,5,5,CE303,,3/25/2021 17:51,,3/25/2021 17:51,CORE
1901CE01,5,5,CE317,,3/25/2021 17:51,,3/25/2021 17:51,CORE
1901CE01,5,5,CE319,,3/25/2021 17:51,,3/25/2021 17:51,CORE
1901CE01,5,5,CE321,,3/25/2021 17:51,,3/25/2021 17:51,CORE
1901CE01,5,5,CE391,,3/25/2021 17:51,,3/25/2021 17:51,CORE
1901CE01,5,5,CE393,,3/25/2021 17:51,,3/25/2021 17:51,CORE
1901CE01,5,5,PH301,,3/25/2021 17:51,,3/25/2021 17:51,Open Elective - II
1901CE03,5,5,CE303,,3/25/2021 11:45,,3/25/2021 11:45,CORE
1901CE03,5,5,CE317,,3/25/2021 11:45,,3/25/2021 11:45,CORE
1901CE03,5,5,CE319,,3/25/2021 11:45,,3/25/2021 11:45,CORE
1901CE03,5,5,CE321,,3/25/2021 11:45,,3/25/2021 11:45,CORE
1901CE03,5,5,CE391,,3/25/2021 11:45,,3/25/2021 11:45,CORE
1901CE03,5,5,CE393,,3/25/2021 11:45,,3/25/2021 11:45,CORE
1901CE04,5,5,CE303,,3/25/2021 9:38,,3/25/2021 9:38,CORE
1901CE04,5,5,CE317,,3/25/2021 9:38,,3/25/2021 9:38,CORE
1901CE04,5,5,CE319,,3/25/2021 9:38,,3/25/2021 9:38,CORE
1901CE04,5,5,CE321,,3/25/2021 9:38,,3/25/2021 9:38,CORE
1901CE04,5,5,CE391,,3/25/2021 9:38,,3/25/2021 9:38,CORE
1901CE04,5,5,CE393,,3/25/2021 9:38,,3/25/2021 9:38,CORE
1801EE33,7,7,EE485,,7/22/2021 23:46,,7/22/2021 23:46,CORE
1901CE05,5,5,CE303,,3/22/2021 8:40,,3/22/2021 8:40,CORE
1901CE05,5,5,CE317,,3/22/2021 8:40,,3/22/2021 8:40,CORE
1901CE05,5,5,CE319,,3/22/2021 8:40,,3/22/2021 8:40,CORE
1901CE05,5,5,CE321,,3/22/2021 8:40,,3/22/2021 8:40,CORE
1901CE05,5,5,CE391,,3/22/2021 8:40,,3/22/2021 8:40,CORE
1901CE05,5,5,CE393,,3/22/2021 8:40,,3/22/2021 8:40,CORE
1901CE06,5,5,CE303,,3/22/2021 10:57,,3/22/2021 10:57,CORE
1901CE06,5,5,CE317,,3/22/2021 10:57,,3/22/2021 10:57,CORE
1901CE06,5,5,CE319,,3/22/2021 10:57,,3/22/2021 10:57,CORE
1901CE06,5,5,CE321,,3/22/2021 10:57,,3/22/2021 10:57,CORE
1901CE06,5,5,CE391,,3/22/2021 10:57,,3/22/2021 10:57,CORE
1901CE06,5,5,CE393,,3/22/2021 10:57,,3/22/2021 10:57,CORE
1801EE34,7,7,EE485,,7/22/2021 23:44,,7/22/2021 23:44,CORE
1901CE07,5,5,CE303,,3/22/2021 22:11,,3/22/2021 22:11,CORE
1901CE07,5,5,CE317,,3/22/2021 22:11,,3/22/2021 22:11,CORE
1901CE07,5,5,CE319,,3/22/2021 22:11,,3/22/2021 22:11,CORE
1901CE07,5,5,CE321,,3/22/2021 22:11,,3/22/2021 22:11,CORE
1901CE07,5,5,CE391,,3/22/2021 22:11,,3/22/2021 22:11,CORE
1901CE07,5,5,CE393,,3/22/2021 22:11,,3/22/2021 22:11,CORE
1801EE34,7,7,PH401,,7/22/2021 23:44,,7/22/2021 23:44,Open Elective
1901CE08,5,5,CE303,,3/22/2021 20:29,,3/22/2021 20:29,CORE
1901CE08,5,5,CE317,,3/22/2021 20:29,,3/22/2021 20:29,CORE
1901CE08,5,5,CE319,,3/22/2021 20:29,,3/22/2021 20:29,CORE
1901CE08,5,5,CE321,,3/22/2021 20:29,,3/22/2021 20:29,CORE
1901CE08,5,5,CE391,,3/22/2021 20:29,,3/22/2021 20:29,CORE
1901CE08,5,5,CE393,,3/22/2021 20:29,,3/22/2021 20:29,CORE
1901CE09,5,5,CE303,,3/25/2021 17:07,,3/25/2021 17:07,CORE
1901CE09,5,5,CE317,,3/25/2021 17:07,,3/25/2021 17:07,CORE
1901CE09,5,5,CE319,,3/25/2021 17:07,,3/25/2021 17:07,CORE
1901CE09,5,5,CE321,,3/25/2021 17:07,,3/25/2021 17:07,CORE
1901CE09,5,5,CE391,,3/25/2021 17:07,,3/25/2021 17:07,CORE
1901CE09,5,5,CE393,,3/25/2021 17:07,,3/25/2021 17:07,CORE
1901CE09,5,5,HS301,,3/25/2021 17:07,,3/25/2021 17:07,Open Elective - II
1901CE10,5,5,CE303,,3/23/2021 16:56,,3/23/2021 16:56,CORE
1901CE10,5,5,CE317,,3/23/2021 16:56,,3/23/2021 16:56,CORE
1901CE10,5,5,CE319,,3/23/2021 16:56,,3/23/2021 16:56,CORE
1901CE10,5,5,CE321,,3/23/2021 16:56,,3/23/2021 16:56,CORE
1901CE10,5,5,CE391,,3/23/2021 16:56,,3/23/2021 16:56,CORE
1901CE10,5,5,CE393,,3/23/2021 16:56,,3/23/2021 16:56,CORE
1901CE10,5,5,PH301,,3/23/2021 16:56,,3/23/2021 16:56,Open Elective - II
1901CE13,5,5,CE303,,3/25/2021 16:24,,3/25/2021 16:24,CORE
1901CE13,5,5,CE317,,3/25/2021 16:24,,3/25/2021 16:24,CORE
1901CE13,5,5,CE319,,3/25/2021 16:24,,3/25/2021 16:24,CORE
1901CE13,5,5,CE321,,3/25/2021 16:24,,3/25/2021 16:24,CORE
1901CE13,5,5,CE391,,3/25/2021 16:24,,3/25/2021 16:24,CORE
1901CE13,5,5,CE393,,3/25/2021 16:24,,3/25/2021 16:24,CORE
1901CE13,5,5,PH301,,3/25/2021 16:24,,3/25/2021 16:24,Open Elective - II
1901CE14,5,5,CE303,,3/25/2021 17:37,,3/25/2021 17:37,CORE
1901CE14,5,5,CE317,,3/25/2021 17:37,,3/25/2021 17:37,CORE
1901CE14,5,5,CE319,,3/25/2021 17:37,,3/25/2021 17:37,CORE
1901CE14,5,5,CE321,,3/25/2021 17:37,,3/25/2021 17:37,CORE
1901CE14,5,5,CE391,,3/25/2021 17:37,,3/25/2021 17:37,CORE
1901CE14,5,5,CE393,,3/25/2021 17:37,,3/25/2021 17:37,CORE
1901CE14,5,5,PH301,,3/25/2021 17:37,,3/25/2021 17:37,Open Elective - II
1901CE15,5,5,CE303,,3/22/2021 14:17,,3/22/2021 14:17,CORE
1901CE15,5,5,CE317,,3/22/2021 14:17,,3/22/2021 14:17,CORE
1901CE15,5,5,CE319,,3/22/2021 14:17,,3/22/2021 14:17,CORE
1901CE15,5,5,CE321,,3/22/2021 14:17,,3/22/2021 14:17,CORE
1901CE15,5,5,CE391,,3/22/2021 14:17,,3/22/2021 14:17,CORE
1901CE15,5,5,CE393,,3/22/2021 14:17,,3/22/2021 14:17,CORE
1901CE15,5,5,CS384,,3/22/2021 14:17,,3/22/2021 14:17,Open Elective - II
1901CE16,5,5,CE303,,3/22/2021 11:30,,3/22/2021 11:30,CORE
1901CE16,5,5,CE317,,3/22/2021 11:30,,3/22/2021 11:30,CORE
1901CE16,5,5,CE319,,3/22/2021 11:30,,3/22/2021 11:30,CORE
1901CE16,5,5,CE321,,3/22/2021 11:30,,3/22/2021 11:30,CORE
1901CE16,5,5,CE391,,3/22/2021 11:30,,3/22/2021 11:30,CORE
1901CE16,5,5,CE393,,3/22/2021 11:30,,3/22/2021 11:30,CORE
1901CE16,5,5,CS384,,3/22/2021 11:30,,3/22/2021 11:30,Open Elective - II
1901CE17,5,5,CE303,,3/25/2021 19:25,,3/25/2021 19:25,CORE
1901CE17,5,5,CE317,,3/25/2021 19:25,,3/25/2021 19:25,CORE
1901CE17,5,5,CE319,,3/25/2021 19:25,,3/25/2021 19:25,CORE
1901CE17,5,5,CE321,,3/25/2021 19:25,,3/25/2021 19:25,CORE
1901CE17,5,5,CE391,,3/25/2021 19:25,,3/25/2021 19:25,CORE
1901CE17,5,5,CE393,,3/25/2021 19:25,,3/25/2021 19:25,CORE
1901CE18,5,5,CE303,,3/25/2021 21:36,,3/25/2021 21:36,CORE
1901CE18,5,5,CE317,,3/25/2021 21:36,,3/25/2021 21:36,CORE
1901CE18,5,5,CE319,,3/25/2021 21:36,,3/25/2021 21:36,CORE
1901CE18,5,5,CE321,,3/25/2021 21:36,,3/25/2021 21:36,CORE
1901CE18,5,5,CE391,,3/25/2021 21:36,,3/25/2021 21:36,CORE
1901CE18,5,5,CE393,,3/25/2021 21:36,,3/25/2021 21:36,CORE
1901CE19,5,5,CE303,,3/24/2021 23:01,,3/24/2021 23:01,CORE
1901CE19,5,5,CE317,,3/24/2021 23:01,,3/24/2021 23:01,CORE
1901CE19,5,5,CE319,,3/24/2021 23:01,,3/24/2021 23:01,CORE
1901CE19,5,5,CE321,,3/24/2021 23:01,,3/24/2021 23:01,CORE
1901CE19,5,5,CE391,,3/24/2021 23:01,,3/24/2021 23:01,CORE
1901CE19,5,5,CE393,,3/24/2021 23:01,,3/24/2021 23:01,CORE
1901CE20,5,5,CE303,,3/25/2021 17:08,,3/25/2021 17:08,CORE
1901CE20,5,5,CE317,,3/25/2021 17:08,,3/25/2021 17:08,CORE
1901CE20,5,5,CE319,,3/25/2021 17:08,,3/25/2021 17:08,CORE
1901CE20,5,5,CE321,,3/25/2021 17:08,,3/25/2021 17:08,CORE
1901CE20,5,5,CE391,,3/25/2021 17:08,,3/25/2021 17:08,CORE
1901CE20,5,5,CE393,,3/25/2021 17:08,,3/25/2021 17:08,CORE
1901CE20,5,5,HS301,,3/25/2021 17:08,,3/25/2021 17:08,Open Elective - II
1901CE21,5,5,CE303,,3/22/2021 22:49,,3/22/2021 22:49,CORE
1901CE21,5,5,CE317,,3/22/2021 22:49,,3/22/2021 22:49,CORE
1901CE21,5,5,CE319,,3/22/2021 22:49,,3/22/2021 22:49,CORE
1901CE21,5,5,CE321,,3/22/2021 22:49,,3/22/2021 22:49,CORE
1901CE21,5,5,CE391,,3/22/2021 22:49,,3/22/2021 22:49,CORE
1901CE21,5,5,CE393,,3/22/2021 22:49,,3/22/2021 22:49,CORE
1901CE21,5,5,PH301,,3/22/2021 22:49,,3/22/2021 22:49,Open Elective - II
1901CE22,5,5,CE303,,3/24/2021 16:04,,3/24/2021 16:04,CORE
1901CE22,5,5,CE317,,3/24/2021 16:04,,3/24/2021 16:04,CORE
1901CE22,5,5,CE319,,3/24/2021 16:04,,3/24/2021 16:04,CORE
1901CE22,5,5,CE321,,3/24/2021 16:04,,3/24/2021 16:04,CORE
1901CE22,5,5,CE391,,3/24/2021 16:04,,3/24/2021 16:04,CORE
1901CE22,5,5,CE393,,3/24/2021 16:04,,3/24/2021 16:04,CORE
1901CE22,5,5,CS384,,3/24/2021 16:04,,3/24/2021 16:04,Open Elective - II
1901CE24,5,5,CE303,,3/23/2021 22:06,,3/23/2021 22:06,CORE
1901CE24,5,5,CE317,,3/23/2021 22:06,,3/23/2021 22:06,CORE
1801EE43,7,7,EE486,,7/23/2021 1:34,,7/23/2021 1:34,CORE
1901CE24,5,5,CE321,,3/23/2021 22:06,,3/23/2021 22:06,CORE
1901CE24,5,5,CE391,,3/23/2021 22:06,,3/23/2021 22:06,CORE
1901CE24,5,5,CE393,,3/23/2021 22:06,,3/23/2021 22:06,CORE
1901CE25,5,5,CE303,,3/25/2021 18:20,,3/25/2021 18:20,CORE
1901CE25,5,5,CE317,,3/25/2021 18:20,,3/25/2021 18:20,CORE
1901CE25,5,5,CE319,,3/25/2021 18:20,,3/25/2021 18:20,CORE
1901CE25,5,5,CE321,,3/25/2021 18:20,,3/25/2021 18:20,CORE
1901CE25,5,5,CE391,,3/25/2021 18:20,,3/25/2021 18:20,CORE
1901CE25,5,5,CE393,,3/25/2021 18:20,,3/25/2021 18:20,CORE
1901CE25,5,5,PH301,,3/25/2021 18:20,,3/25/2021 18:20,Open Elective - II
1901CE26,5,5,CE303,,3/24/2021 23:12,,3/24/2021 23:12,CORE
1901CE26,5,5,CE317,,3/24/2021 23:12,,3/24/2021 23:12,CORE
1901CE26,5,5,CE319,,3/24/2021 23:12,,3/24/2021 23:12,CORE
1901CE26,5,5,CE321,,3/24/2021 23:12,,3/24/2021 23:12,CORE
1901CE26,5,5,CE391,,3/24/2021 23:12,,3/24/2021 23:12,CORE
1901CE26,5,5,CE393,,3/24/2021 23:12,,3/24/2021 23:12,CORE
1901CE26,5,5,HS301,,3/24/2021 23:12,,3/24/2021 23:12,Open Elective - II
1801EE44,7,7,PH401,,7/24/2021 16:14,,7/24/2021 16:14,Open Elective
1901CE27,5,5,CE317,,3/25/2021 19:23,,3/25/2021 19:23,CORE
1901CE27,5,5,CE319,,3/25/2021 19:23,,3/25/2021 19:23,CORE
1901CE27,5,5,CE321,,3/25/2021 19:23,,3/25/2021 19:23,CORE
1901CE27,5,5,CE391,,3/25/2021 19:23,,3/25/2021 19:23,CORE
1901CE27,5,5,CE393,,3/25/2021 19:23,,3/25/2021 19:23,CORE
1901CE28,5,5,CE303,,3/25/2021 15:54,,3/25/2021 15:54,CORE
1901CE28,5,5,CE317,,3/25/2021 15:54,,3/25/2021 15:54,CORE
1801EE45,7,7,EE493,,7/23/2021 13:30,,7/23/2021 13:30,CORE
1901CE28,5,5,CE321,,3/25/2021 15:54,,3/25/2021 15:54,CORE
1801CS33,7,7,CS564,,7/23/2021 0:19,,7/23/2021 0:19,Department Elective - III
1901CE28,5,5,CE393,,3/25/2021 15:54,,3/25/2021 15:54,CORE
1801CB24,7,7,CB407,,7/24/2021 10:13,,7/24/2021 10:13,CORE
1901CE29,5,5,CE317,,3/23/2021 11:50,,3/23/2021 11:50,CORE
1801CS33,7,7,CS571,,7/23/2021 0:19,,7/23/2021 0:19,Department Elective - II
1901CE29,5,5,CE321,,3/23/2021 11:50,,3/23/2021 11:50,CORE
1801CS33,7,7,PH401,,7/23/2021 0:19,,7/23/2021 0:19,Open Elective
1901CE29,5,5,CE393,,3/23/2021 11:50,,3/23/2021 11:50,CORE
1801CE19,7,7,CE571,,7/23/2021 19:45,,7/23/2021 19:45,Department Elective - III
1901CE30,5,5,CE317,,3/25/2021 19:59,,3/25/2021 19:59,CORE
1801CS34,7,7,CS491,,7/23/2021 11:02,,7/23/2021 11:02,CORE
1901CE30,5,5,CE321,,3/25/2021 19:59,,3/25/2021 19:59,CORE
1801CB04,7,7,CB407,,7/23/2021 13:54,,7/23/2021 13:54,CORE
1901CE30,5,5,CE393,,3/25/2021 19:59,,3/25/2021 19:59,CORE
1801CE19,7,7,PH401,,7/23/2021 19:45,,7/23/2021 19:45,Open Elective - III
1901CE31,5,5,CE303,,3/25/2021 14:04,,3/25/2021 14:04,CORE
1801CS34,7,7,CS555,,7/23/2021 11:02,,7/23/2021 11:02,Department Elective - III
1901CE31,5,5,CE319,,3/25/2021 14:04,,3/25/2021 14:04,CORE
2121PH13,2,2,PH702,,3/24/2021 17:52,,3/24/2021 17:52,CREDIT
1901CE31,5,5,CE391,,3/25/2021 14:04,,3/25/2021 14:04,CORE
1801CS34,7,7,CS571,,7/23/2021 11:02,,7/23/2021 11:02,Department Elective - II
1901CE32,5,5,CE303,,3/22/2021 12:27,,3/22/2021 12:27,CORE
1801CS34,7,7,CS577,,7/23/2021 11:02,,7/23/2021 11:02,Department Elective - IV
1901CE32,5,5,CE319,,3/22/2021 12:27,,3/22/2021 12:27,CORE
1801CE20,7,7,CE491,,7/23/2021 19:46,,7/23/2021 19:46,CORE
1901CE32,5,5,CE391,,3/22/2021 12:27,,3/22/2021 12:27,CORE
1801CB04,7,7,CB409,,7/23/2021 13:54,,7/23/2021 13:54,CORE
1901CE32,5,5,HS301,,3/22/2021 12:27,,3/22/2021 12:27,Open Elective - II
1801CS34,7,7,PH401,,7/23/2021 11:02,,7/23/2021 11:02,Open Elective
1901CE34,5,5,CE317,,3/23/2021 22:45,,3/23/2021 22:45,CORE
1801CE20,7,7,CE495,,7/23/2021 19:46,,7/23/2021 19:46,CORE
1901CE34,5,5,CE321,,3/23/2021 22:45,,3/23/2021 22:45,CORE
1801CS35,7,7,CS491,,7/23/2021 11:03,,7/23/2021 11:03,CORE
1901CE34,5,5,CE393,,3/23/2021 22:45,,3/23/2021 22:45,CORE
1801CS35,7,7,CS544,,7/23/2021 11:03,,7/23/2021 11:03,Department Elective - IV
1901CE35,5,5,CE303,,3/23/2021 16:11,,3/23/2021 16:11,CORE
1801CB14,7,7,CB401,,7/23/2021 11:19,,7/23/2021 11:19,CORE
1901CE35,5,5,CE319,,3/23/2021 16:11,,3/23/2021 16:11,CORE
1801CS35,7,7,CS564,,7/23/2021 11:03,,7/23/2021 11:03,Department Elective - III
1901CE35,5,5,CE391,,3/23/2021 16:11,,3/23/2021 16:11,CORE
1801CE20,7,7,CE543,,7/23/2021 19:46,,7/23/2021 19:46,Department Elective - II
1901CE35,5,5,CS384,,3/23/2021 16:11,,3/23/2021 16:11,Open Elective - II
2121ME01,2,2,MH503,,3/25/2021 15:54,,3/25/2021 15:54,CREDIT
1901CE36,5,5,CE317,,3/25/2021 20:50,,3/25/2021 20:50,CORE
1801CS35,7,7,CS571,,7/23/2021 11:03,,7/23/2021 11:03,Department Elective - II
1901CE36,5,5,CE321,,3/25/2021 20:50,,3/25/2021 20:50,CORE
2121PH02,2,2,PH704,,3/25/2021 0:33,,3/25/2021 0:33,CREDIT
1901CE36,5,5,CE393,,3/25/2021 20:50,,3/25/2021 20:50,CORE
1801CS35,7,7,HS451,,7/23/2021 11:03,,7/23/2021 11:03,Open Elective
1901CE37,5,5,CE303,,3/25/2021 17:42,,3/25/2021 17:42,CORE
1801CS36,7,7,CS491,,7/23/2021 11:05,,7/23/2021 11:05,CORE
1901CE37,5,5,CE319,,3/25/2021 17:42,,3/25/2021 17:42,CORE
1801CB24,7,7,HS451,,7/24/2021 10:13,,7/24/2021 10:13,Open Elective - III
1901CE37,5,5,CE391,,3/25/2021 17:42,,3/25/2021 17:42,CORE
1801CS36,7,7,CS544,,7/23/2021 11:05,,7/23/2021 11:05,Department Elective - IV
1901CE37,5,5,PH301,,3/25/2021 17:42,,3/25/2021 17:42,Open Elective - II
1801CB25,7,7,CB401,,7/23/2021 20:15,,7/23/2021 20:15,CORE
1901CE38,5,5,CE317,,3/24/2021 23:05,,3/24/2021 23:05,CORE
1801CE20,7,7,CE571,,7/23/2021 19:46,,7/23/2021 19:46,Department Elective - III
1901CE38,5,5,CE321,,3/24/2021 23:05,,3/24/2021 23:05,CORE
1801CS36,7,7,CS564,,7/23/2021 11:05,,7/23/2021 11:05,Department Elective - III
1901CE38,5,5,CE393,,3/24/2021 23:05,,3/24/2021 23:05,CORE
2121MA09,2,2,CS564,,3/24/2021 22:20,,3/24/2021 22:20,CREDIT
1901CE39,5,5,CE317,,3/25/2021 19:28,,3/25/2021 19:28,CORE
1801CS36,7,7,CS571,,7/23/2021 11:05,,7/23/2021 11:05,Department Elective - II
1901CE39,5,5,CE321,,3/25/2021 19:28,,3/25/2021 19:28,CORE
1801EE53,7,7,EE485,,7/23/2021 10:31,,7/23/2021 10:31,CORE
1901CE39,5,5,CE393,,3/25/2021 19:28,,3/25/2021 19:28,CORE
1901CE40,5,5,CE303,,3/25/2021 19:26,,3/25/2021 19:26,CORE
2121MA08,2,2,MA539,,3/25/2021 12:57,,3/25/2021 12:57,CREDIT
1801CS37,7,7,CS491,,7/23/2021 10:35,,7/23/2021 10:35,CORE
1801CE21,7,7,CE491,,7/23/2021 9:42,,7/23/2021 9:42,CORE
1901CE40,5,5,CE391,,3/25/2021 19:26,,3/25/2021 19:26,CORE
1901CE40,5,5,CE393,,3/25/2021 19:26,,3/25/2021 19:26,CORE
1901CE41,5,5,CE303,,3/25/2021 20:05,,3/25/2021 20:05,CORE
1901CE41,5,5,CE317,,3/25/2021 20:05,,3/25/2021 20:05,CORE
1901CE41,5,5,CE319,,3/25/2021 20:05,,3/25/2021 20:05,CORE
1901CE41,5,5,CE321,,3/25/2021 20:05,,3/25/2021 20:05,CORE
1901CE41,5,5,CE391,,3/25/2021 20:05,,3/25/2021 20:05,CORE
1801CS37,7,7,CS564,,7/23/2021 10:35,,7/23/2021 10:35,Department Elective - III
2012MA07,3,3,MA529,,3/23/2021 18:30,,3/23/2021 18:30,Elective - I
2012MA07,3,3,MA525,,3/23/2021 18:30,,3/23/2021 18:30,CORE
1901CE42,5,5,CE317,,3/25/2021 18:08,,3/25/2021 18:08,CORE
1901CE42,5,5,CE319,,3/25/2021 18:08,,3/25/2021 18:08,CORE
